"","2.5 percentile","50 percentile","97.5 percentile","Rhat (descending)","Percentile.Rhat (100%)"
"logP.ct[163,252]",-0.0130881238449197,0.0022544687259336,0.0180960371060803,1.00726045097826,24.0173344484148
"logP.ct[53,195]",0.00291917216572057,0.0110894012692491,0.0193674203334424,1.0072601293041,24.0249372766669
"logP.ct[116,256]",-0.00889734039179373,0.00488442682614879,0.0189930868887193,1.00725965798619,24.032540104919
"logP.ct[22,240]",-0.0164271886739344,-0.000114812847242946,0.0158782329161389,1.0072586496653,24.0401429331711
"logP.ct[134,244]",-0.0165042104552548,-0.000365871273444986,0.0159086148260458,1.00725799445603,24.0477457614233
"logP.ct[12,124]",-0.010734852376243,-0.00292139768202729,0.00506336366190323,1.00725797406687,24.0553485896754
"logP.ct[56,250]",-0.00936482202678591,0.00551666467026889,0.0201932017132462,1.00725751183203,24.0629514179275
"logP.ct[112,201]",-0.0164367574249343,6.35561478517869e-05,0.016528726681911,1.00725524125553,24.0705542461796
"logP.ct[144,223]",-0.0161738549145057,-0.000135503547247265,0.0159791014562108,1.00725512094926,24.0781570744317
"logP.ct[32,243]",-0.0203725732509466,-0.00553707499868797,0.00888982772774695,1.00725486236981,24.0857599026838
"logP.ct[53,185]",-0.00742735578735228,0.00127265806653494,0.00996330192265614,1.00725388164788,24.0933627309359
"logP.ct[51,231]",-0.00408298285144325,0.00891329700842852,0.0221743064203551,1.00725300942566,24.100965559188
"logP.ct[88,201]",-0.0193538392115771,-0.00315620986876675,0.0130454198992837,1.00725166065266,24.1085683874401
"logP.ct[59,210]",-0.0205001614413874,-0.00554789497864431,0.00985107133532862,1.00725134243301,24.1161712156922
"logP.ct[82,246]",-0.0206941190142371,-0.00514392270113211,0.0101233094442328,1.00724863068001,24.1237740439443
"logP.ct[192,206]",-0.0171353976747147,-0.000671564973544992,0.0154626749736477,1.0072479574326,24.1313768721965
"logP.ct[207,242]",0.00265764287804121,0.0137461876268322,0.0244768084455503,1.00724705331665,24.1389797004486
"logP.ct[147,238]",-0.00758308726764159,0.00355643234066682,0.0144532354874809,1.00724697672516,24.1465825287007
"logP.ct[30,246]",-0.0180208189389698,-0.00243986593451197,0.0124932082298458,1.00724658462898,24.1541853569528
"logP.ct[144,225]",-0.0160965504913168,-7.95981805392619e-05,0.0159306102751715,1.0072463535078,24.1617881852049
"logP.ct[52,216]",-0.0093370697450777,-0.000381204982481175,0.00878843153173354,1.00724501845349,24.169391013457
"logP.ct[134,235]",-0.0163750181618371,-8.47838581267057e-06,0.0163448949354291,1.0072449659904,24.1769938417091
"logP.ct[23,203]",-0.0154345910062014,0.000760343902100489,0.0168479846999087,1.00724444173491,24.1845966699612
"logP.ct[108,233]",-0.0130171158428574,0.00245959718306952,0.0180372286415083,1.00724323365441,24.1921994982133
"logP.ct[132,225]",-0.0160600842130688,0.000183845085497958,0.0170164146122271,1.0072426672339,24.1998023264654
"logP.ct[134,237]",-0.0159144115509486,-8.42516631842929e-05,0.0163339854959367,1.00724165587621,24.2074051547176
"logP.ct[149,239]",-0.0109441166713567,0.00426497452648631,0.0196342329331829,1.00723973436213,24.2150079829697
"logP.ct[19,156]",-0.0149438178908434,-0.00765903467744612,-0.000502222887964621,1.00723909528217,24.2226108112218
"logP.ct[41,238]",-0.016362271999176,-0.00262997239435683,0.0115563050810595,1.00723808579628,24.2302136394739
"logP.ct[147,213]",-0.0201309758858335,-0.00909681304303383,0.00197130809216511,1.00723583293015,24.237816467726
"logP.ct[191,218]",-0.0159006497513523,0.000137397498932684,0.0171244478011651,1.00723343234288,24.2454192959781
"logP.ct[5,211]",-0.0161201439461238,0.000337549894187014,0.0161038201792855,1.00723270876001,24.2530221242302
"logP.ct[163,249]",-0.0134608901018115,0.00215529033199004,0.0184054151627071,1.00723217374858,24.2606249524823
"logP.ct[18,260]",-0.0072505029853828,0.00227577532072566,0.0118201917645635,1.00723133368723,24.2682277807344
"logP.ct[18,246]",-0.00414604919233743,0.00571810726613546,0.0154383084299338,1.00722772752768,24.2758306089865
"logP.ct[56,252]",-0.00865826603505334,0.00616442958562032,0.0208567854139778,1.00722471157947,24.2834334372387
"logP.ct[18,255]",-0.00793426283479001,0.00178635795348226,0.0116007982383258,1.00722304534683,24.2910362654908
"logP.ct[149,236]",-0.0124788629316954,0.00255897636635409,0.0177116269734787,1.00722195149814,24.2986390937429
"logP.ct[26,237]",-0.0130033108471233,0.00235301607722948,0.0174322222378607,1.00722191217971,24.306241921995
"logP.ct[94,223]",-0.0124765856031991,0.00316940984321293,0.018376448046836,1.00722119637974,24.3138447502471
"logP.ct[119,243]",-0.0163532319543227,-0.000555720676242177,0.0152361545834945,1.00722038860988,24.3214475784992
"logP.ct[18,233]",-0.0138780403365948,-0.00449665877310764,0.00473003289978746,1.00722035879393,24.3290504067513
"logP.ct[5,228]",-0.0156840677900721,0.000548970501464979,0.0163711362359827,1.00721897842707,24.3366532350034
"logP.ct[20,248]",-0.0156856870154295,0.000692990480496046,0.0166438565420346,1.00721767462195,24.3442560632555
"logP.ct[48,201]",-0.0161951821991701,0.000246630107251175,0.0166900971643683,1.00721761306559,24.3518588915076
"logP.ct[137,209]",-0.0173682831426344,-0.00237315535459155,0.0130403703330633,1.00721735811836,24.3594617197598
"logP.ct[156,236]",-0.0130478819955249,0.00145635871733091,0.0163859995090213,1.00721662731277,24.3670645480119
"logP.ct[140,210]",-0.0148633692832635,0.000908103866837392,0.0162184240531182,1.00721599255679,24.374667376264
"logP.ct[128,247]",-0.020378980945433,-0.00864947515710706,0.00264750794049916,1.00721580052404,24.3822702045161
"logP.ct[67,237]",-0.0158058865796437,-0.000860903159214641,0.0139600266260251,1.0072155643925,24.3898730327682
"logP.ct[69,248]",-0.0205299924122652,-0.00465420308238975,0.0107571761440121,1.00721529999949,24.3974758610203
"logP.ct[63,230]",-0.00668098653019636,0.00858973596064854,0.0251110810997018,1.00721513040978,24.4050786892724
"logP.ct[126,258]",-0.0101477603247394,0.00176025581748071,0.0137478272864148,1.0072150915359,24.4126815175245
"logP.ct[156,230]",-0.012408148388107,0.00101288175121631,0.0144630507356443,1.00721494923477,24.4202843457766
"logP.ct[108,228]",-0.0147464392151484,0.000789293375864347,0.016701007465625,1.0072142879192,24.4278871740287
"logP.ct[159,231]",-0.0188840278008138,-0.00416174847803451,0.0105706788777599,1.00721414201593,24.4354900022809
"logP.ct[18,219]",-0.0137009339295159,-0.00457978033926579,0.0047261540078055,1.00721271457725,24.443092830533
"logP.ct[79,205]",-0.0161744742365292,0.000399149801465552,0.0166229178105991,1.00721270308565,24.4506956587851
"logP.ct[174,223]",-0.0139615374787141,0.00140551480262435,0.0171741259284293,1.00721121447005,24.4582984870372
"a.c[51]",1.05436354944309,1.06448974665832,1.07465640932583,1.00721012134929,24.4659013152893
"logP.ct[134,241]",-0.016538451877749,-0.000107797124904205,0.0162139677751689,1.00720976826369,24.4735041435414
"logP.ct[207,237]",-0.0063414659403489,0.00453905362463829,0.0154227615974373,1.00720899498781,24.4811069717935
"logP.ct[195,208]",-0.0167120067446082,-0.000739568746060096,0.0156787688475778,1.00720503800816,24.4887098000456
"logP.ct[69,247]",-0.0205173503123426,-0.00464194335242218,0.0107750175921379,1.00720472001629,24.4963126282977
"logP.ct[191,260]",-0.01429103411539,0.00110555857192956,0.0167593229410828,1.00720373157953,24.5039154565498
"logP.ct[91,238]",-0.00227455592596364,0.0081510166697023,0.0186418225085762,1.00720330306972,24.5115182848019
"logP.ct[46,246]",-0.0161886746667954,-0.000162737515641531,0.0155856763048744,1.00720226543254,24.5191211130541
"logP.ct[6,235]",-0.0186758929787876,-0.00317081994207184,0.0128150492506735,1.00720099250936,24.5267239413062
"logP.ct[65,230]",-0.011954098973873,-0.00303341151384338,0.00584860589556608,1.00719951784874,24.5343267695583
"logP.ct[147,255]",-0.00757387851754682,0.00354325075186655,0.0147385779444224,1.00719890502804,24.5419295978104
"logP.ct[42,253]",-0.0126527985276634,0.00185587870483137,0.0163803940727122,1.0071974619223,24.5495324260625
"logP.ct[19,155]",-0.0154134018003531,-0.00810034747161704,-0.000814473917740576,1.00719481021195,24.5571352543146
"logP.ct[155,254]",-0.0152524971888556,-0.00212150207215181,0.0109998495800213,1.00719355495303,24.5647380825667
"logP.ct[97,238]",-0.014210692129293,-0.00184145705936081,0.010454550191855,1.007193116364,24.5723409108188
"logP.ct[181,229]",-0.0129778043041939,0.00197815001269841,0.0169394203022778,1.00719226409877,24.5799437390709
"logP.ct[42,215]",-0.0116839877886625,0.00393503997708819,0.0195948495910842,1.00718854530283,24.587546567323
"logP.ct[171,223]",-0.0162914705421306,-0.00661123754369628,0.00315478360643679,1.00718815553761,24.5951493955752
"logP.ct[176,207]",-0.0154081148142595,0.000515846748649919,0.0165874121142054,1.00718702053068,24.6027522238273
"logP.ct[80,234]",-0.0153600312682786,0.000389508548484325,0.0165102705528631,1.00718683578888,24.6103550520794
"logP.ct[134,251]",-0.0162959550720497,-0.000233476626105997,0.0162047106273986,1.0071856626193,24.6179578803315
"logP.ct[45,238]",-0.0141259882188799,0.00165418162226373,0.0177085092862075,1.0071849351275,24.6255607085836
"logP.ct[51,228]",-0.00430979942161016,0.00898570005777112,0.022178960934248,1.00718341155074,24.6331635368357
"logP.ct[190,221]",-0.0155572344666906,0.000380879579819343,0.0159244021861784,1.00718133128128,24.6407663650878
"logP.ct[54,226]",-0.0157450449165539,0.00085454778608864,0.0174541141767309,1.00717955273777,24.6483691933399
"logP.ct[204,221]",-0.0153357820645694,0.000180326771403908,0.0151191054409051,1.00717949867864,24.655972021592
"logP.ct[180,199]",-0.0162814843934131,-0.000246003117183377,0.0156642440546318,1.00717876601698,24.6635748498441
"logP.ct[101,201]",-0.0152709754244938,0.000883977011030396,0.0167357877315564,1.00717619380253,24.6711776780962
"logP.ct[140,203]",-0.015371910801092,0.000393336887245109,0.0165518986230228,1.00717568296958,24.6787805063484
"logP.ct[162,214]",-0.010674472092828,0.0043638687244092,0.0202281228764917,1.00717518613175,24.6863833346005
"logP.ct[47,254]",-0.011549965217541,-0.000538274500414019,0.0106252026354634,1.0071748900876,24.6939861628526
"logP.ct[77,241]",-0.0118081473015344,0.00280421380222797,0.0171386607192849,1.00717438550577,24.7015889911047
"logP.ct[118,229]",-0.014364753029059,0.00109592349389284,0.0171126864616585,1.0071730782006,24.7091918193568
"logP.ct[147,218]",-0.0143380271114056,-0.00344170284237206,0.00769086193015376,1.00717254203482,24.7167946476089
"logP.ct[164,257]",-0.0147566635998388,0.000781643072938485,0.0169201917801076,1.0071715842706,24.724397475861
"logP.ct[183,211]",-0.0161957648933626,-0.000104739708099205,0.0160054124851781,1.00717064921477,24.7320003041131
"logP.ct[175,218]",-0.0157531321876254,0.000744253202038924,0.0168383151655395,1.00717045166109,24.7396031323652
"logP.ct[85,262]",-0.0134676493308448,-0.00382804937192688,0.00585171246006353,1.00716980559181,24.7472059606174
"logP.ct[48,208]",-0.0159342184075966,0.000184795308362514,0.0159866674880356,1.00716861593693,24.7548087888695
"logP.ct[203,242]",-0.0111040573677779,-0.000675804711578093,0.00967672268015738,1.00716764686287,24.7624116171216
"logP.ct[207,235]",-0.0105758765774488,0.000367061059695548,0.0111950458130224,1.00716548131359,24.7700144453737
"logP.ct[127,218]",-0.0161687205333829,0.000414863279737072,0.0166828093607492,1.00716505052423,24.7776172736258
"logP.ct[171,252]",-0.012057101093484,-0.00158753293288907,0.00900550593925332,1.00716128323934,24.7852201018779
"logP.ct[23,202]",-0.0153078163609752,0.000671506173101444,0.0165105653695941,1.00716099116748,24.79282293013
"logP.ct[80,202]",-0.0157618990750674,0.000240186470887367,0.0163002433382639,1.00715968904064,24.8004257583821
"logP.ct[142,241]",-0.0168703415135206,-0.000584666221238201,0.0159382048586302,1.00715843123021,24.8080285866342
"logP.ct[52,212]",-0.00702003559307791,0.00221803281679251,0.0112271230090933,1.00715680107987,24.8156314148863
"logP.ct[203,221]",-0.00250221723171822,0.00784898162937091,0.0185419159629841,1.00715549657569,24.8232342431384
"logP.ct[19,123]",-0.0120685242192292,-0.00498623780482006,0.00251195534044328,1.00715467001654,24.8308370713906
"logP.ct[19,125]",-0.0125130400769913,-0.00524882118186723,0.00208320069229929,1.00715382031566,24.8384398996427
"logP.ct[65,166]",7.55747305842903e-05,0.00858993372249751,0.0171303425279076,1.00715325101162,24.8460427278948
"logP.ct[47,251]",-0.00961214691217312,0.00169760948651907,0.012882137829816,1.00715233181324,24.8536455561469
"logP.ct[18,220]",-0.0118055883395675,-0.00256018625933839,0.00689954237196217,1.00715221189525,24.861248384399
"logP.ct[203,220]",0.000314983961401225,0.0105902280095048,0.0212816616517314,1.00715201093693,24.8688512126511
"logP.ct[203,198]",-0.0128271471548685,-0.00230551981767795,0.00832521058172331,1.00714810408453,24.8764540409032
"logP.ct[46,232]",-0.0175826029837209,-0.00164652465865181,0.014381026060135,1.00714630044256,24.8840568691553
"logP.ct[12,130]",-0.00994619000812924,-0.00221784374976806,0.00569926830562713,1.00714629419793,24.8916596974074
"logP.ct[16,206]",-0.0171636402804188,-0.000956653190053742,0.0147077850812942,1.00714608930533,24.8992625256595
"logP.ct[12,131]",-0.00959092215547631,-0.00179584530877198,0.00629266679083328,1.00714379481839,24.9068653539117
"logP.ct[65,257]",-0.0152784478207693,-0.00634191321687185,0.00253902481306484,1.00714204693339,24.9144681821638
"logP.ct[5,227]",-0.015350596751871,0.00046043452727311,0.0162574944654936,1.00714079185259,24.9220710104159
"logP.ct[24,234]",-0.0153169865319531,-0.000505915613521498,0.0139245900422485,1.00713855674914,24.929673838668
"logP.ct[128,225]",-0.018175144228165,-0.00670906317533775,0.00464594594795889,1.00713580948474,24.9372766669201
"logP.ct[37,236]",-0.0162071324232015,-0.0013198287527766,0.0136545445755873,1.00713271858637,24.9448794951722
"logP.ct[65,223]",-0.00854899316619359,0.000297292430800195,0.00907810100385208,1.00713164324653,24.9524823234243
"logP.ct[174,219]",-0.0147546715465439,0.00100330292020391,0.0171349214895447,1.00713157995475,24.9600851516764
"logP.ct[147,212]",-0.0211272808061407,-0.0101544680009665,0.000903505394821261,1.00713135655151,24.9676879799285
"logP.ct[20,247]",-0.0157489725861022,0.000587988620104216,0.0165617140644754,1.00713034374177,24.9752908081806
"logP.ct[7,260]",-0.00901576087898056,0.00258299000005805,0.0138024258820387,1.00712859926906,24.9828936364328
"logP.ct[80,250]",-0.013004637050964,0.00248099729693528,0.018652023912477,1.00712712392803,24.9904964646849
"logP.ct[150,232]",-0.012607886956971,0.00179997508411016,0.0156331208618476,1.00712710146306,24.998099292937
"logP.ct[171,231]",-0.0158375374931936,-0.00595972267906436,0.00366797891406083,1.00712486570786,25.0057021211891
"logP.ct[171,239]",-0.0146602177068656,-0.0045704774624888,0.00523283719998936,1.00712195587269,25.0133049494412
"logP.ct[78,203]",-0.00419387289028059,0.00648021387062345,0.0173249404132773,1.00712164253049,25.0209077776933
"logP.ct[132,234]",-0.0163368959396758,0.000137589582892261,0.016323646277216,1.00712039511262,25.0285106059454
"logP.ct[126,221]",-0.0157426176410737,-0.000190113079015077,0.0157900383157683,1.00712030435521,25.0361134341975
"logP.ct[171,221]",-0.0176433609151596,-0.00764884284111099,0.00224595477269763,1.00711941355253,25.0437162624496
"a.c[89]",1.03991510530062,1.04871856462016,1.05833815771203,1.00711730185217,25.0513190907017
"logP.ct[63,215]",-0.0145074778717422,0.00180149137752412,0.0183450053643199,1.00711715484947,25.0589219189539
"logP.ct[29,212]",-0.0158268003422307,0.000322512906561692,0.0165742269932077,1.00711698591468,25.066524747206
"logP.ct[20,246]",-0.0157900382181081,0.000533238366486032,0.0165616551526393,1.00711623102718,25.0741275754581
"logP.ct[90,259]",-0.0142570101550004,0.00131144672966153,0.0170743676582573,1.00711491599833,25.0817304037102
"logP.ct[151,254]",-0.00889795010802042,0.00546329398289602,0.019782639622701,1.00711367279731,25.0893332319623
"logP.ct[190,215]",-0.0162080617510028,-0.000489960298423001,0.0150789850163957,1.0071120885988,25.0969360602144
"logP.ct[176,216]",-0.0157306356266293,0.000577840969402266,0.0166718797877673,1.00710886613259,25.1045388884665
"logP.ct[52,215]",-0.00834315831229891,0.000874568487513943,0.0101767950083377,1.00710693050028,25.1121417167186
"logP.ct[154,201]",-0.013950994671341,-0.00398140727414718,0.00601454390943411,1.00710613579384,25.1197445449707
"logP.ct[128,255]",-0.0189153540740697,-0.00722224140660291,0.00420070201349247,1.00710559918281,25.1273473732228
"logP.ct[106,238]",-0.0211047611872952,-0.00596623832802638,0.00909519121441907,1.00710484507327,25.1349502014749
"logP.ct[20,202]",-0.0160912526404308,0.000397693551964897,0.0171740269593104,1.00710405590008,25.1425530297271
"logP.ct[80,215]",-0.0158547062394352,0.000211918314666797,0.0161695195490257,1.00710355085636,25.1501558579792
"logP.ct[80,253]",-0.0130035574742722,0.00235794475076509,0.0184065609852482,1.00710199150472,25.1577586862313
"logP.ct[85,248]",-0.00926749276200728,0.000318984030013621,0.00992550725555878,1.00710076580285,25.1653615144834
"logP.ct[27,246]",-0.0108002995807113,0.00287834158852157,0.0164175414665575,1.00710050411196,25.1729643427355
"logP.ct[171,253]",-0.0123076302172336,-0.00193806754983856,0.00841372507482981,1.00709899267532,25.1805671709876
"logP.ct[195,206]",-0.0168612024169637,-0.000657929006657188,0.0161298174923238,1.00709889650134,25.1881699992397
"logP.ct[85,199]",-0.00395386086137038,0.00527731304581402,0.0143380801829801,1.00709771221628,25.1957728274918
"logP.ct[16,205]",-0.0167250966747956,-0.000895389302111821,0.0148907718954833,1.00709734035272,25.2033756557439
"logP.ct[5,249]",-0.0144578550630203,0.000764271583529355,0.0162197750925064,1.00709699615155,25.210978483996
"logP.ct[185,218]",-0.00274116919698973,0.00599372261726379,0.0144378440587149,1.00709588403817,25.2185813122482
"logP.ct[20,245]",-0.0158555253028706,0.000608397792680795,0.0165489856060038,1.00709582793824,25.2261841405003
"logP.ct[142,219]",-0.0160437272767276,-0.000130219754107214,0.0156564132511615,1.00709366515784,25.2337869687524
"logP.ct[212,212]",-0.0152063547575629,0.00102796022403896,0.0171973769635554,1.0070924407302,25.2413897970045
"logP.ct[45,239]",-0.0137134889897203,0.0018786278297943,0.0177903817212426,1.00709158645631,25.2489926252566
"logP.ct[78,224]",-0.008525514451914,0.00223654747306184,0.0128511940135474,1.0070915081693,25.2565954535087
"logP.ct[163,251]",-0.0131900940462692,0.00218139122878145,0.0183621048212189,1.00709140325942,25.2641982817608
"logP.ct[74,252]",-0.00755694340615856,0.00164899846825628,0.0111586316076296,1.0070898362233,25.2718011100129
"logP.ct[63,229]",-0.00742466138361587,0.00772504860400552,0.0241666458934395,1.0070890788917,25.279403938265
"logP.ct[142,243]",-0.0167732001113411,-0.000557222295083736,0.0158822684874138,1.0070870007993,25.2870067665171
"logP.ct[171,207]",-0.00478953323331972,0.00496374297317341,0.0148210464136064,1.00708571657938,25.2946095947693
"logP.ct[54,227]",-0.015487380952249,0.000986946663514866,0.0175062911361198,1.0070851554805,25.3022124230214
"logP.ct[147,234]",-0.00398992895017816,0.00714142261987618,0.0182178164488632,1.00708496373639,25.3098152512735
"logP.ct[94,221]",-0.0134208459910532,0.00194089092497203,0.0173533466153922,1.00708413617211,25.3174180795256
"logP.ct[46,251]",-0.0158657149076864,0.000161873264826385,0.0159152363115258,1.00708410694073,25.3250209077777
"logP.ct[163,253]",-0.0133309158949499,0.00226468883889422,0.0180233200949802,1.00708373676684,25.3326237360298
"logP.ct[134,236]",-0.0160610601507397,7.52184912602896e-06,0.0161669629445578,1.00708214580679,25.3402265642819
"logP.ct[59,207]",-0.0199955478517334,-0.00422553087015677,0.0115750249843423,1.00707981455865,25.347829392534
"logP.ct[154,229]",-0.0109404675473747,-0.000859188890575971,0.00901617277031451,1.007079398023,25.3554322207861
"logP.ct[151,250]",-0.00961691819955805,0.00443696685450629,0.0188845976903914,1.00707779181644,25.3630350490382
"logP.ct[24,232]",-0.0157864482825741,-0.000392750067933479,0.0147147594236688,1.00707759594275,25.3706378772904
"logP.ct[85,209]",-0.00116000869549516,0.00802955430891053,0.0174690205859907,1.00707667462172,25.3782407055425
"logP.ct[109,241]",0.00369466782194054,0.0156901685002264,0.0278557313764469,1.0070741656277,25.3858435337946
"logP.ct[94,222]",-0.0130352611383761,0.00253828116738026,0.0182691946585619,1.00707395512457,25.3934463620467
"logP.ct[154,231]",-0.00625441500747807,0.00401066224088428,0.0140679812389576,1.00707239025973,25.4010491902988
"logP.ct[74,238]",-0.0116640131380372,-0.00185599622768557,0.00836210543128593,1.00707183894644,25.4086520185509
"logP.ct[65,131]",-0.0111368118135344,-0.0024775473932996,0.00610299947722075,1.00707161506505,25.416254846803
"logP.ct[90,211]",-0.0164236701963935,-0.000132006603485417,0.016499636954859,1.00707047026956,25.4238576750551
"logP.ct[98,249]",-0.0173090136107179,-0.0028362364824248,0.0126255555239734,1.00706992711038,25.4314605033072
"logP.ct[74,261]",-0.0120541560005007,-0.00278734805334583,0.00672062126248189,1.00706949931527,25.4390633315593
"logP.ct[29,251]",-0.0112714167410045,0.00321050393743628,0.0179723367574576,1.00706882526088,25.4466661598114
"logP.ct[112,207]",-0.0159616412737122,0.000354259979257605,0.0165948420502305,1.00706853216753,25.4542689880636
"logP.ct[204,234]",-0.016272528694687,-0.00130488327147041,0.0133719578200591,1.00706825943045,25.4618718163157
"logP.ct[198,223]",-0.0158344221477593,0.000315357996481564,0.0163017634042524,1.00706821244499,25.4694746445678
"logP.ct[133,252]",-0.0194472831906164,-0.00395271688165264,0.0114993808123539,1.00706711421035,25.4770774728199
"logP.ct[132,235]",-0.0162542112023795,0.000168285287822725,0.0164239693211141,1.00706679927246,25.484680301072
"logP.ct[18,253]",-0.0109440928928275,-0.000998099526502081,0.0086238397356616,1.00706667007605,25.4922831293241
"logP.ct[161,233]",-0.0219469154056475,-0.00707048214863033,0.00701133963488737,1.0070665335667,25.4998859575762
"logP.ct[29,242]",-0.0129555715549434,0.00137215938020314,0.0159305659561935,1.00706617576953,25.5074887858283
"logP.ct[80,203]",-0.0156224075604409,0.000270427635800818,0.0163286561262191,1.00706368947832,25.5150916140804
"logP.ct[53,155]",-0.0108666078354206,-0.00235207488529557,0.00640184328992748,1.0070618345466,25.5226944423326
"logP.ct[147,227]",-0.00892434322090819,0.0019651977088862,0.0129483827768567,1.00706180001423,25.5302972705847
"logP.ct[19,137]",-0.014957077752843,-0.00783093485598009,-0.000432473530334928,1.00706163705172,25.5379000988368
"logP.ct[156,235]",-0.0127059183777427,0.00108701333722786,0.0152842491518484,1.00705963773295,25.5455029270889
"logP.ct[69,234]",-0.0186742034290971,-0.00288710277196989,0.0129131577732523,1.00705941377553,25.553105755341
"logP.ct[63,247]",-0.0106401190172583,0.00396382306393651,0.0187826812650383,1.00705843438283,25.5607085835931
"logP.ct[24,214]",-0.0161017495689624,0.000279265281954115,0.0162017681552852,1.00705758082062,25.5683114118452
"logP.ct[207,223]",-0.0167819000719109,-0.00577800836269542,0.00480635388074106,1.00705748139513,25.5759142400973
"logP.ct[161,230]",-0.0201584300240079,-0.00527321713823135,0.00869716133542152,1.0070572508659,25.5835170683494
"logP.ct[128,252]",-0.0191264711391385,-0.00754269504809402,0.00379927599227998,1.00705631121606,25.5911198966015
"logP.ct[132,228]",-0.0161519277319631,0.000315387021832108,0.0167118150400618,1.00705345248347,25.5987227248536
"logP.ct[12,133]",-0.0109566201209038,-0.00318449011154903,0.00475721160713131,1.00705345047011,25.6063255531058
"logP.ct[207,239]",0.00341714811108734,0.0144188209926437,0.0255277905534209,1.00705124638239,25.6139283813579
"logP.ct[80,228]",-0.0153709015834099,0.00048976302235396,0.0164156019566904,1.00704711187024,25.62153120961
"logP.ct[59,209]",-0.0201481466631297,-0.00506050390651715,0.0105715685840431,1.0070461147898,25.6291340378621
"logP.ct[65,227]",-0.0139669852657323,-0.00487493194326372,0.00411229867639085,1.0070456282382,25.6367368661142
"logP.ct[147,261]",-0.00614164482720484,0.0049157120919321,0.0159119134247441,1.00704464960862,25.6443396943663
"logP.ct[132,245]",-0.0147360128204899,0.000637345513729348,0.0168639262181019,1.00704315935945,25.6519425226184
"logP.ct[63,211]",-0.0151605578587927,0.00132912732677796,0.0173402271737724,1.00704314478,25.6595453508705
"logP.ct[102,257]",-0.0127262939707925,-0.00174063938456833,0.00899902433724567,1.00704092880988,25.6671481791226
"logP.ct[23,204]",-0.0152427957351773,0.000694767863365507,0.0168043201421201,1.00704027496908,25.6747510073747
"logP.ct[181,227]",-0.0127785338671099,0.00228704884621548,0.0170405607028005,1.00704002726822,25.6823538356269
"logP.ct[29,246]",-0.0118573169395957,0.00284127100695396,0.0174890306540007,1.00703889116279,25.689956663879
"logP.ct[151,248]",-0.00971136463013869,0.00433487284105867,0.0186585953417584,1.00703727037208,25.6975594921311
"logP.ct[133,222]",-0.0181766407732226,-0.00246871280727791,0.0133364633378452,1.00703724995235,25.7051623203832
"logP.ct[120,223]",-0.0178528262938418,-0.00221297402035562,0.0129233067182775,1.00703723005479,25.7127651486353
"logP.ct[139,221]",-0.0165278445900924,-0.00056919602846315,0.0152915768919518,1.00703661778214,25.7203679768874
"logP.ct[97,256]",-0.0128676566337112,-0.00025732641956978,0.0119554061544591,1.00703553315174,25.7279708051395
"logP.ct[139,222]",-0.0165180507362564,-0.000599725303406647,0.0149198592633444,1.00703533972249,25.7355736333916
"logP.ct[46,254]",-0.0152442321675445,0.000678270675523655,0.0164037197881571,1.00703525124138,25.7431764616437
"logP.ct[133,220]",-0.0180490216978773,-0.00199936053000855,0.0137953851969754,1.00703433830849,25.7507792898958
"logP.ct[21,253]",-0.0101124370305866,0.00399792005783281,0.0183274361799314,1.00703348837214,25.7583821181479
"logP.ct[65,170]",0.00019068714426237,0.00881215250613763,0.0174596385346039,1.00703267190612,25.7659849464001
"logP.ct[67,239]",-0.0143350422625262,0.000384630778876044,0.0151920364332394,1.00703198319348,25.7735877746522
"logP.ct[212,211]",-0.0149785823032484,0.00082982959428276,0.0172351521902891,1.00703161172477,25.7811906029043
"logP.ct[172,227]",-0.00523237876666833,0.00604507671885981,0.0173947673468783,1.00703084505837,25.7887934311564
"logP.ct[174,210]",-0.0156402898393276,0.000423702204604559,0.0169365201035179,1.00702870614311,25.7963962594085
"logP.ct[53,132]",-0.00962529740641049,-0.000825663813787303,0.00792824819518483,1.0070272651648,25.8039990876606
"logP.ct[6,231]",-0.0180357068170088,-0.00228898915160422,0.0129222126427644,1.00702655637241,25.8116019159127
"logP.ct[132,226]",-0.0162266923834271,0.000137915968756542,0.0170332695910157,1.00702287548531,25.8192047441648
"logP.ct[65,193]",0.000452709018647949,0.00878617097471007,0.0171860337898486,1.00702246940728,25.8268075724169
"logP.ct[155,257]",-0.0167561958485745,-0.00369306385956382,0.00908118754813868,1.00702186505859,25.8344104006691
"logP.ct[7,245]",-0.00981011299637792,0.0016994649742633,0.0133808091509773,1.00702166443897,25.8420132289212
"logP.ct[12,216]",-0.00983285271141641,-0.0017254891098007,0.00623145829459632,1.00702013516261,25.8496160571733
"logP.ct[5,255]",-0.0164207712216684,-0.00117778245343487,0.0137516268434062,1.00701870883204,25.8572188854254
"logP.ct[5,250]",-0.0149798736044216,0.000429181559824934,0.015741181285642,1.00701638269644,25.8648217136775
"logP.ct[156,234]",-0.012347836433443,0.000880955911306066,0.0144625512022485,1.00701626116874,25.8724245419296
"logP.ct[37,229]",-0.0177346761549106,-0.00209884436516604,0.013785500520322,1.00701608308566,25.8800273701817
"logP.ct[46,244]",-0.0164451786218561,-0.000316224421278384,0.0157542597281226,1.00701573521191,25.8876301984338
"logP.ct[53,190]",-0.00188839891736964,0.00669637253332987,0.0152377801285973,1.00701567388485,25.8952330266859
